sku,semana,anio_relativo,ventas_unidades
SKU_045,80,2,31
SKU_045,81,2,26
SKU_045,82,2,20
SKU_045,83,2,16
SKU_045,84,2,17
SKU_045,85,2,16
SKU_045,86,2,13
SKU_045,87,2,17
SKU_045,88,2,14
SKU_045,89,2,16
SKU_045,90,2,26
SKU_045,91,2,27
SKU_045,92,2,27
SKU_045,93,2,34
SKU_045,94,2,39
SKU_045,95,2,18
SKU_045,96,2,43
SKU_045,97,2,55
SKU_045,98,2,59
SKU_045,99,2,71
SKU_045,100,2,88
SKU_045,101,2,77
SKU_045,102,2,74
SKU_045,103,2,98
SKU_045,104,2,94
SKU_046,1,1,250
SKU_046,2,1,256
SKU_046,3,1,497
SKU_046,4,1,190
SKU_046,5,1,276
SKU_046,6,1,298
SKU_046,7,1,266
SKU_046,8,1,343
SKU_046,9,1,338
SKU_046,10,1,297
SKU_046,11,1,282
SKU_046,12,1,283
SKU_046,13,1,275
SKU_046,14,1,267
SKU_046,15,1,251
SKU_046,16,1,255
SKU_046,17,1,259
SKU_046,18,1,178
SKU_046,19,1,170
SKU_046,20,1,138
SKU_046,21,1,193
SKU_046,22,1,160
SKU_046,23,1,149
SKU_046,24,1,97
SKU_046,25,1,137
SKU_046,26,1,86
SKU_046,27,1,84
SKU_046,28,1,79
SKU_046,29,1,51
SKU_046,30,1,47
SKU_046,31,1,46
SKU_046,32,1,57
SKU_046,33,1,39
SKU_046,34,1,45
SKU_046,35,1,44
SKU_046,36,1,42
SKU_046,37,1,38
SKU_046,38,1,60
SKU_046,39,1,47
SKU_046,40,1,88
SKU_046,41,1,85
SKU_046,42,1,58
SKU_046,43,1,104
SKU_046,44,1,137
SKU_046,45,1,136
SKU_046,46,1,174
SKU_046,47,1,152
SKU_046,48,1,153
SKU_046,49,1,205
SKU_046,50,1,224
SKU_046,51,1,226
SKU_046,52,1,299
SKU_046,53,2,232
SKU_046,54,2,291
SKU_046,55,2,291
SKU_046,56,2,228
SKU_046,57,2,244
SKU_046,58,2,310
SKU_046,59,2,405
SKU_046,60,2,341
SKU_046,61,2,232
SKU_046,62,2,165
SKU_046,63,2,339
SKU_046,64,2,294
SKU_046,65,2,340
SKU_046,66,2,243
SKU_046,67,2,282
SKU_046,68,2,288
SKU_046,69,2,225
SKU_046,70,2,211
SKU_046,71,2,211
SKU_046,72,2,209
SKU_046,73,2,176
SKU_046,74,2,184
SKU_046,75,2,134
SKU_046,76,2,79
SKU_046,77,2,146
SKU_046,78,2,89
SKU_046,79,2,77
SKU_046,80,2,72
SKU_046,81,2,63
SKU_046,82,2,50
SKU_046,83,2,47
SKU_046,84,2,41
SKU_046,85,2,40
SKU_046,86,2,24
SKU_046,87,2,50
SKU_046,88,2,41
SKU_046,89,2,51
SKU_046,90,2,43
SKU_046,91,2,58
SKU_046,92,2,66
SKU_046,93,2,104
SKU_046,94,2,90
SKU_046,95,2,127
SKU_046,96,2,117
SKU_046,97,2,136
SKU_046,98,2,72
SKU_046,99,2,215
SKU_046,100,2,141
SKU_046,101,2,172
SKU_046,102,2,164
SKU_046,103,2,207
SKU_046,104,2,230
SKU_047,1,1,209
SKU_047,2,1,256
SKU_047,3,1,208
SKU_047,4,1,261
SKU_047,5,1,371
SKU_047,6,1,339
SKU_047,7,1,332
SKU_047,8,1,275
SKU_047,9,1,249
SKU_047,10,1,265
SKU_047,11,1,313
SKU_047,12,1,348
SKU_047,13,1,339
SKU_047,14,1,316
SKU_047,15,1,246
SKU_047,16,1,264
SKU_047,17,1,236
SKU_047,18,1,225
SKU_047,19,1,281
SKU_047,20,1,146
SKU_047,21,1,175
SKU_047,22,1,194
SKU_047,23,1,115
SKU_047,24,1,118
SKU_047,25,1,106
SKU_047,26,1,97
SKU_047,27,1,66
SKU_047,28,1,81
SKU_047,29,1,70
SKU_047,30,1,59
SKU_047,31,1,41
SKU_047,32,1,43
SKU_047,33,1,34
SKU_047,34,1,36
SKU_047,35,1,52
SKU_047,36,1,28
SKU_047,37,1,39
SKU_047,38,1,56
SKU_047,39,1,51
SKU_047,40,1,61
SKU_047,41,1,73
SKU_047,42,1,94
SKU_047,43,1,131
SKU_047,44,1,142
SKU_047,45,1,159
SKU_047,46,1,137
SKU_047,47,1,167
SKU_047,48,1,207
SKU_047,49,1,196
SKU_047,50,1,223
SKU_047,51,1,265
SKU_047,52,1,250
SKU_047,53,2,287
SKU_047,54,2,359
SKU_047,55,2,292
SKU_047,56,2,364
SKU_047,57,2,418
SKU_047,58,2,251
SKU_047,59,2,271
SKU_047,60,2,285
SKU_047,61,2,283
SKU_047,62,2,317
SKU_047,63,2,346
SKU_047,64,2,368
SKU_047,65,2,314
SKU_047,66,2,270
SKU_047,67,2,191
SKU_047,68,2,267
SKU_047,69,2,250
SKU_047,70,2,240
SKU_047,71,2,285
SKU_047,72,2,237
SKU_047,73,2,204
SKU_047,74,2,141
SKU_047,75,2,136
SKU_047,76,2,129
SKU_047,77,2,102
SKU_047,78,2,108
SKU_047,79,2,92
SKU_047,80,2,62
SKU_047,81,2,75
SKU_047,82,2,56
SKU_047,83,2,35
SKU_047,84,2,54
SKU_047,85,2,41
SKU_047,86,2,44
SKU_047,87,2,37
SKU_047,88,2,48
SKU_047,89,2,49
SKU_047,90,2,44
SKU_047,91,2,50
SKU_047,92,2,87
SKU_047,93,2,103
SKU_047,94,2,106
SKU_047,95,2,142
SKU_047,96,2,152
SKU_047,97,2,163
SKU_047,98,2,143
SKU_047,99,2,230
SKU_047,100,2,216
SKU_047,101,2,205
SKU_047,102,2,210
SKU_047,103,2,259
SKU_047,104,2,198
SKU_048,1,1,233
SKU_048,2,1,189
SKU_048,3,1,241
SKU_048,4,1,217
SKU_048,5,1,231
SKU_048,6,1,216
SKU_048,7,1,240
SKU_048,8,1,317
SKU_048,9,1,297
SKU_048,10,1,257
SKU_048,11,1,239
SKU_048,12,1,264
SKU_048,13,1,266
SKU_048,14,1,192
SKU_048,15,1,207
SKU_048,16,1,145
SKU_048,17,1,220
SKU_048,18,1,230
SKU_048,19,1,165
SKU_048,20,1,102
SKU_048,21,1,150
SKU_048,22,1,107
SKU_048,23,1,100
SKU_048,24,1,108
SKU_048,25,1,90
SKU_048,26,1,70
SKU_048,27,1,59
SKU_048,28,1,57
SKU_048,29,1,45
SKU_048,30,1,34
SKU_048,31,1,34
SKU_048,32,1,33
SKU_048,33,1,29
SKU_048,34,1,23
SKU_048,35,1,34
SKU_048,36,1,19
SKU_048,37,1,33
SKU_048,38,1,37
SKU_048,39,1,49
SKU_048,40,1,60
SKU_048,41,1,76
SKU_048,42,1,67
SKU_048,43,1,79
SKU_048,44,1,100
SKU_048,45,1,45
SKU_048,46,1,157
SKU_048,47,1,106
SKU_048,48,1,157
SKU_048,49,1,170
SKU_048,50,1,180
SKU_048,51,1,171
SKU_048,52,1,220
SKU_048,53,2,98
SKU_048,54,2,212
SKU_048,55,2,203
SKU_048,56,2,205
SKU_048,57,2,249
SKU_048,58,2,276
SKU_048,59,2,227
SKU_048,60,2,269
SKU_048,61,2,241
SKU_048,62,2,205
SKU_048,63,2,224
SKU_048,64,2,217
SKU_048,65,2,198
SKU_048,66,2,227
SKU_048,67,2,211
SKU_048,68,2,147
SKU_048,69,2,137
SKU_048,70,2,182
SKU_048,71,2,139
SKU_048,72,2,153
SKU_048,73,2,149
SKU_048,74,2,98
SKU_048,75,2,85
SKU_048,76,2,120
SKU_048,77,2,89
SKU_048,78,2,69
SKU_048,79,2,54
SKU_048,80,2,50
SKU_048,81,2,38
SKU_048,82,2,45
SKU_048,83,2,31
SKU_048,84,2,36
SKU_048,85,2,27
SKU_048,86,2,24
SKU_048,87,2,27
SKU_048,88,2,19
SKU_048,89,2,34
SKU_048,90,2,39
SKU_048,91,2,52
SKU_048,92,2,39
SKU_048,93,2,74
SKU_048,94,2,82
SKU_048,95,2,99
SKU_048,96,2,94
SKU_048,97,2,123
SKU_048,98,2,93
SKU_048,99,2,146
SKU_048,100,2,127
SKU_048,101,2,117
SKU_048,102,2,140
SKU_048,103,2,179
SKU_048,104,2,166
SKU_049,1,1,203
SKU_049,2,1,146
SKU_049,3,1,141
SKU_049,4,1,258
SKU_049,5,1,249
SKU_049,6,1,187
SKU_049,7,1,225
SKU_049,8,1,260
SKU_049,9,1,239
SKU_049,10,1,228
SKU_049,11,1,255
SKU_049,12,1,191
SKU_049,13,1,209
SKU_049,14,1,200
SKU_049,15,1,184
SKU_049,16,1,172
SKU_049,17,1,174
SKU_049,18,1,162
SKU_049,19,1,126
SKU_049,20,1,155
SKU_049,21,1,108
SKU_049,22,1,110
SKU_049,23,1,98
SKU_049,24,1,96
SKU_049,25,1,55
SKU_049,26,1,79
SKU_049,27,1,54
SKU_049,28,1,61
SKU_049,29,1,41
SKU_049,30,1,38
SKU_049,31,1,43
SKU_049,32,1,28
SKU_049,33,1,32
SKU_049,34,1,27
SKU_049,35,1,29
SKU_049,36,1,30
SKU_049,37,1,37
SKU_049,38,1,34
SKU_049,39,1,38
SKU_049,40,1,47
SKU_049,41,1,61
SKU_049,42,1,68
SKU_049,43,1,89
SKU_049,44,1,109
SKU_049,45,1,88
SKU_049,46,1,102
SKU_049,47,1,99
SKU_049,48,1,181
SKU_049,49,1,158
SKU_049,50,1,174
SKU_049,51,1,138
SKU_049,52,1,215
SKU_049,53,2,208
SKU_049,54,2,194
SKU_049,55,2,243
SKU_049,56,2,290
SKU_049,57,2,189
SKU_049,58,2,190
SKU_049,59,2,197
SKU_049,60,2,282
SKU_049,61,2,262
SKU_049,62,2,220
SKU_049,63,2,222
SKU_049,64,2,189
SKU_049,65,2,237
SKU_049,66,2,191
SKU_049,67,2,186
SKU_049,68,2,201
SKU_049,69,2,169
SKU_049,70,2,157
SKU_049,71,2,151
SKU_049,72,2,156
SKU_049,73,2,159
SKU_049,74,2,125
SKU_049,75,2,116
SKU_049,76,2,89
SKU_049,77,2,72
SKU_049,78,2,77
SKU_049,79,2,62
SKU_049,80,2,41
SKU_049,81,2,42
SKU_049,82,2,38
SKU_049,83,2,31
SKU_049,84,2,36
SKU_049,85,2,31
SKU_049,86,2,32
SKU_049,87,2,29
SKU_049,88,2,30
SKU_049,89,2,29
SKU_049,90,2,38
SKU_049,91,2,45
SKU_049,92,2,41
SKU_049,93,2,56
SKU_049,94,2,67
SKU_049,95,2,86
SKU_049,96,2,98
SKU_049,97,2,94
SKU_049,98,2,104
SKU_049,99,2,124
SKU_049,100,2,80
SKU_049,101,2,141
SKU_049,102,2,190
SKU_049,103,2,130
SKU_049,104,2,188
SKU_050,1,1,279
SKU_050,2,1,158
SKU_050,3,1,185
SKU_050,4,1,153
SKU_050,5,1,243
SKU_050,6,1,196
SKU_050,7,1,202
SKU_050,8,1,242
SKU_050,9,1,221
SKU_050,10,1,173
SKU_050,11,1,177
SKU_050,12,1,206
SKU_050,13,1,169
SKU_050,14,1,123
SKU_050,15,1,171
SKU_050,16,1,128
SKU_050,17,1,193
SKU_050,18,1,149
SKU_050,19,1,117
SKU_050,20,1,112
SKU_050,21,1,82
SKU_050,22,1,86
SKU_050,23,1,107
SKU_050,24,1,110
SKU_050,25,1,80
SKU_050,26,1,62
SKU_050,27,1,51
SKU_050,28,1,40
SKU_050,29,1,53
SKU_050,30,1,34
SKU_050,31,1,40
SKU_050,32,1,32
SKU_050,33,1,18
SKU_050,34,1,22
SKU_050,35,1,22
SKU_050,36,1,27
SKU_050,37,1,30
SKU_050,38,1,50
SKU_050,39,1,34
SKU_050,40,1,49
SKU_050,41,1,60
SKU_050,42,1,64
SKU_050,43,1,75
SKU_050,44,1,71
SKU_050,45,1,96
SKU_050,46,1,113
SKU_050,47,1,122
SKU_050,48,1,139
SKU_050,49,1,168
SKU_050,50,1,171
SKU_050,51,1,162
SKU_050,52,1,162
SKU_050,53,2,162
SKU_050,54,2,180
SKU_050,55,2,201
SKU_050,56,2,185
SKU_050,57,2,176
SKU_050,58,2,171
SKU_050,59,2,158
SKU_050,60,2,203
SKU_050,61,2,164
SKU_050,62,2,177
SKU_050,63,2,193
SKU_050,64,2,161
SKU_050,65,2,206
SKU_050,66,2,205
SKU_050,67,2,166
SKU_050,68,2,161
SKU_050,69,2,175
SKU_050,70,2,136
SKU_050,71,2,125
SKU_050,72,2,154
SKU_050,73,2,135
SKU_050,74,2,118
SKU_050,75,2,110
SKU_050,76,2,61
SKU_050,77,2,91
SKU_050,78,2,70
SKU_050,79,2,66
SKU_050,80,2,52
SKU_050,81,2,42
SKU_050,82,2,35
SKU_050,83,2,33
SKU_050,84,2,27
SKU_050,85,2,29
SKU_050,86,2,19
SKU_050,87,2,24
SKU_050,88,2,37
SKU_050,89,2,29
SKU_050,90,2,35
SKU_050,91,2,37
SKU_050,92,2,52
SKU_050,93,2,51
SKU_050,94,2,65
SKU_050,95,2,87
SKU_050,96,2,78
SKU_050,97,2,110
SKU_050,98,2,124
SKU_050,99,2,141
SKU_050,100,2,136
SKU_050,101,2,216
SKU_050,102,2,181
SKU_050,103,2,175
SKU_050,104,2,154
