sku,codigo_barras,nombre,nombre_corto,unidad,pais_origen,precio_costo,fecha_ultima_compra,fecha_ultima_actualizacion,fecha_alta,categoria_id,cantidad_stock,perecedero
215013,215013,BOLA DECOR 121-0100002,BOLA 121-0100002,Unid,Panamá,89879.0,,,2024-07-19 08:43:27.833,6253,25.0,false
213753,213753,PLATO PRINCIPAL SOLDADO 1255-101,PLATO 1255-101,Unid,Brasil,39509.0,,,2024-06-27 13:45:48.453,6264,0.0,false
119254,119254,MOÑO DECO CH,MOÑO DECO CH,Unid,Paraguay,0.0,,,2020-12-08 14:54:07.900,6257,0.0,false
217324,217324,POINSETIA DECOR 140-5802650,POINSETIA DECOR,Unid,Panamá,19092.0,,,2024-08-27 10:15:05.380,7373,0.0,false
257588,257588,CAJA CH,CAJA CH,Unid,Paraguay,0.0,,,2025-12-09 11:45:27.797,6272,0.0,false
250670,250670,COLLAR PARA PERROS 24X15 831-XMSM225-033,Collar Navideño,Unid,China,10257.0,,,2025-09-24 15:09:29.330,6257,0.0,false
246026,246026,JG ACCESORIOS P/VINO 3PZ 16.5X14.5X4CM 180-0300057,Set Accesorios Vino,Unid,Panamá,31386.0,,,2025-08-22 09:21:59.213,6261,3.0,false
215222,215222,ADORNO P/COLGAR 130-5001204,ADORNO 130-5001204,Unid,Panamá,25028.0,,,2024-07-22 15:44:29.290,6257,0.0,false
255134,255134,CAJA CUADRADA C/ GALLETITAS SURTIDAS OP7,CAJA CUADRADA C/ GAL,Unid,Paraguay,141272.7275,,,2025-11-03 11:28:20.973,7361,0.0,true
250659,250659,COLGANTE SAN-HNIE-SO 831-XMTX532- 2508B1,Colgante Santa,Unid,China,39391.0,,,2025-09-24 14:56:59.203,7333,0.0,false
250644,250644,JGO 8 INDIVIDUALES C-PORTAVAS 831-XK05-A,Juego Individuales,Unid,China,12756.0,,,2025-09-24 14:38:45.237,6291,0.0,false
250425,250425,RELLENO 225CM VERDE-R 831-MXMAS91- 2524,Relleno Verde 225cm,Unid,China,4740.0,,,2025-09-24 11:20:38.320,7370,0.0,false
217071,217071,831-XB09-2401CO JGO2 ORNA RENO COBRE,JGO2 ORNA RENO COBRE,Unid,Panamá,83412.0,,,2024-08-23 14:14:45.063,6255,1.0,false
254257,254257,BOLSA TRANSP 60*75  52340,BOLSA TRANSP 60*75,Unid,Brasil,1500.0,,,2025-10-21 16:19:25.937,6270,256.0,false
217147,217147,831-P006-10R PORTAPLATO,PORTAPLATO,Unid,Panamá,7749.0,,,2024-08-23 16:19:37.700,6265,0.0,false
248016,248016,ESFERA FLOCADA Y CALADA ROJA 15CM 1081917,ESFERA FLOCADA Y CAL,Unid,Brasil,12186.0,,,2025-09-09 09:30:42.923,6253,58.0,false
250349,250349,PONSETIA 41CM PLATEADO 144 831-AMX018-2530,Poinsettia Plateada,Unid,China,9826.0,,,2025-09-24 10:32:44.470,7373,51.0,false
250462,250462,KIT PINTURA 6 ORNAMENTOS 2 831-D122-2501,KIT PINTURA 6 ORNAME,Unid,China,31116.0,,,2025-09-24 11:39:23.970,6257,0.0,false
254468,254468,SET BOLAS NAVIDEÑAS 10CM ROJO NB2515-417,SET BOLAS NAVIDEÑAS,Unid,Panamá,17664.0,,,2025-10-23 11:14:59.393,6253,0.0,false
217104,217104,RAMO DECOR 140-4101861,RAMO DECOR 140-41018,Unid,Panamá,21434.0,,,2024-08-23 14:50:54.267,7373,0.0,false
224472,224472,ESFERAS NAVIDEÑAS ROJAS LR7006AB-H-3,ESFERAS ROJAS LR7006,Unid,Paraguay,14318.1816,,,2024-12-09 14:25:17.020,6253,0.0,false
254121,254121,OSO NAVIDEÑO 20X19X46CM DL2516-131,OSO NAVIDEÑO 20X19X4,Unid,Panamá,100857.0,,,2025-10-20 16:05:11.647,6257,0.0,false
250295,250295,JGO 20 ESFERAS 6CM CAJA P 831-239-2451G,Juego Esferas,Unid,China,26892.0,,,2025-09-24 09:53:09.497,6253,0.0,false
162375,162375,FLOR DECOR  140-2500740,FLOR DECOR  140-2500,Unid,Panamá,6207.0,,,2022-09-26 09:16:00.570,7373,1.0,false
217359,217359,CAMINO D/MESA 170-2800395,CAMINO D/MESA 170-28,Unid,Panamá,30079.0,,,2024-08-27 11:18:06.943,6290,0.0,false
217091,217091,831-D011-2430 JUGUETERIA LED BAT-NOIN,JUGUETERIA LED,Unid,Panamá,201082.0,,,2024-08-23 14:41:35.113,6285,0.0,false
160412,160412,JG BOLA 4PZ 130-5000656,JG BOLA 4PZ 130-5000,Unid,Panamá,60088.0,,,2022-08-25 10:57:31.860,6253,0.0,false
192764,192764,ESFERA NAV 831-XMNBC01-0111220,ESFERA NAV 831-XMNBC,Unid,Panamá,11056.0,,,2023-10-30 16:34:05.083,6253,11.0,false
254700,254700,ADORNO PIÑA NAVIDEÑA QD2506-8226|,ADORNO PIÑA NAVIDEÑA,Unid,Panamá,19492.0,,,2025-10-24 15:59:55.767,6257,0.0,false
254530,254530,SET BOLA NAVIDEÑA 8CM VERDE NB2519-6176,SET BOLA NAVIDEÑA 8C,Unid,Panamá,15054.0,,,2025-10-23 15:05:11.543,6253,79.0,false
222347,222347,BOLSA 45X59 TRANSPARENTE 50480- 20695,BOLSA 45X59 TRANSPAR,Unid,Paraguay,2000.0,,,2024-11-05 15:53:00.470,6269,0.0,false
247406,247406,ADORNO DECOR 11X11X11CM 130-7000523,Adorno Rústico 11cm,Unid,Panamá,32899.0,,,2025-08-28 15:35:11.550,6257,22.0,false
186632,186632,ADORNO P/COLGAR 130-4200537,ADORNO P/COLGAR 130-,Unid,Panamá,11285.0,,,2023-08-03 15:51:06.740,6256,0.0,false
214792,214792,NACIMIENTO 200-0900002,NACIMIENTO 200-09000,Unid,Panamá,82639.0,,,2024-07-17 10:58:24.867,6288,0.0,false
247231,247231,ADORNO COLGANTE 8X7X7CM 130-5002077,Adorno Colgante Casa,Unid,Panamá,14099.0,,,2025-08-28 13:41:39.830,7333,0.0,false
160393,160393,JGO BOLA 4PZ 130-2500749,JGO BOLA 4PZ 130-250,Unid,Panamá,39752.0,,,2022-08-25 08:35:36.340,6253,21.0,false
191872,191872,PLATO HONDO COUP NATAL Ø21CM HARMONY,PLATO HONDO COUP NAT,Unid,Paraguay,29727.2726,,,2023-10-21 10:03:16.493,6264,21.0,false
250434,250434,RELLENO 70CM VERDE 144 831-AMX018-2538,Relleno Verde 70cm,Unid,China,10171.0,,,2025-09-24 11:25:10.270,7370,0.0,false
186759,186759,FALDA DE ARBOL 150-8100730,FALDA DE ARBOL 150-8,Unid,Panamá,157671.0,,,2023-08-04 14:35:17.220,6256,0.0,false
250320,250320,ESFERA 20CM ROJO 18 831-MX2467- 24256M,ESFERA 20CM ROJO 18,Unid,China,40511.0,,,2025-09-24 10:11:26.593,6253,0.0,false
215235,215235,RENO 130-5001872,RENO 130-5001872,Unid,Panamá,122029.0,,,2024-07-22 15:58:44.450,6257,0.0,false
215279,215279,150-1500058 RENO C/MUSICA,RENO 150-1500058,Unid,Panamá,84246.0,,,2024-07-23 09:19:48.417,6257,1.0,false
215427,215427,CINTA 130-3400527,CINTA 130-3400527,Unid,Panamá,20802.0,,,2024-07-23 10:49:22.937,6278,13.0,false
245991,245991,SANTA DECOR COLGANTE 11X4X37CM 150-8101122,SANTA DECOR 11X4X37C,Unid,Panamá,29867.0,,,2025-08-21 16:30:08.280,6286,3.0,false
194407,194407,PESEBRE 200-0900039,PESEBRE,Unid,Panamá,93442.0,,,2023-11-24 13:37:11.157,6288,1.0,false
217433,217433,CASCANUECES 200-4100281,CASCANUECES 200-4100,Unid,Panamá,47189.0,,,2024-08-28 09:40:18.980,7340,0.0,false
191694,191694,ESTRELLA PUNTA DE ARBOL NB2330-2099,ESTRELLA PUNTA DE AR,Unid,Panamá,11759.0,,,2023-10-19 14:59:32.157,6256,0.0,false
248145,248145,JG ADORNO P/ARBOL 2PC TIPO GOTA/ESPIRA 130-0500187,Adornos Gota Espiral,Unid,Panamá,43897.0,,,2025-09-09 11:52:45.030,6256,7.0,false
140067,140067,ESFERAS 831-XMTX349-081B,ESFERAS 831-XMTX349,Unid,Panamá,13829.4363,,,2021-11-09 16:30:23.560,6253,0.0,false
215764,215764,REGALO 200-6900485,REGALO 200-6900485,Unid,Panamá,23045.0,,,2024-07-29 13:54:37.483,6257,1.0,false
247019,247019,JG BOLAS 6PZ 8X8X8CM 130-1900825,Bolas Decorativas,Unid,Panamá,33319.0,,,2025-08-28 10:40:37.967,6253,0.0,false
247444,247444,ÁRBOL DE NAVIDAD 12X12X20CM 201-5400047,ÁRBOL DE NAVIDAD 12X,Unid,Panamá,76457.0,,,2025-08-28 16:04:05.597,6258,1.0,false
213866,213866,SERVILLETERO NAVIDAD JUGUETES ROJO 231.5707,SERVILLETERO 231.570,Unid,Brasil,56027.0,,,2024-06-28 11:39:22.360,6268,2.0,false
166920,166920,Posavaso Flor Coco - Muestra,Posavaso Flor Coco -,Unid,Paraguay,9545.45,,,2022-10-21 15:09:05.320,6295,0.0,false
254813,254813,ADORNO NAVIDEÑO CASA COLGANTE XM25181-5,ADORNO NAVIDEÑO CASA,Unid,Panamá,9485.0,,,2025-10-28 11:27:38.427,7333,0.0,false
254742,254742,CANASTA NAVIDAD MD VER 831-XDA33-2502,CANASTA NAVIDAD MD V,Unid,China,41775.9375,,,2025-10-27 14:23:27.163,6276,3.0,false
217521,217521,ARBOL DECOR 201-1300184,ARBOL DECOR 201-1300,Unid,Panamá,26656.0,,,2024-08-28 11:43:33.920,6257,0.0,false
222648,222648,ARBOLITO DE TRAPILLO MEDIANO,ARBOLITO TRAPILLO MD,Unid,Paraguay,129454.545,,,2024-11-14 15:49:08.417,6257,0.0,false
248023,248023,BOLA GLITTER DORADA 10CM 4 PIEZAS 1075450,BOLA GLITTER DORADA,Unid,Brasil,33860.0,,,2025-09-09 09:34:16.560,6253,6.0,false
246871,246871,ADORNO COLGANTE 16.5X5X20CM 202-2200014,Adorno Colgante,Unid,Panamá,42354.0,,,2025-08-27 10:20:00.983,7333,0.0,false
215434,215434,COJIN 170-3000345,COJIN 170-3000345,Unid,Panamá,81034.0,,,2024-07-23 10:54:52.120,6257,0.0,false
250503,250503,CINTA 10CM X 10YDS MULTI 831-AMX082-2562,Cinta Decorativa,Unid,China,25168.0,,,2025-09-24 12:00:21.683,6278,0.0,false
223285,223285,KIT REVERENDA NAVIDEÑO,KIT REVERENDA NAVIDE,Unid,Paraguay,106363.6366,,,2024-11-22 09:47:37.003,6298,0.0,false
257401,257401,Taza Gracia Navidad,Taza Gracia Navidad,Unid,Paraguay,42545.455,,,2025-12-09 08:11:15.500,6268,0.0,false
192496,192496,JUEGO DE PESEBRE GR COLORES,JUEGO DE PESEBRE GR,Unid,Paraguay,2545454.55,,,2023-10-27 16:10:22.430,6288,1.0,false
163698,163698,BANDEJA PLASTICA 35x25x3CM XM21147-29,BANDEJA PLASTICA 35x,Unid,Panamá,25869.0,,,2022-10-05 13:22:05.243,6262,3.0,false
194414,194414,CASA NAVIDEÑA C/ LUZ 200-7200117,CASA NAVIDEÑA C/ LUZ,Unid,Panamá,150560.0,,,2023-11-24 14:14:17.780,6257,0.0,false
217440,217440,ARDILLA DECO 201-3400248,ARDILLA DECO 201-340,Unid,Panamá,75467.0,,,2024-08-28 09:56:09.307,6255,0.0,false
245929,245929,POINSETTIA C/POTE DOS X17CM 140-3500026,Poinsettia Festiva,Unid,Panamá,8437.0,,,2025-08-21 10:16:24.010,7373,0.0,false
254735,254735,POTE CH 202-1600004,POTE CH 202-1600004,Unid,Panamá,27931.5,,,2025-10-27 14:09:01.040,6272,1.0,false
219703,219703,200-3900101 PLACA D/PARED,PLACA D/PARED 200-39,Unid,Panamá,33017.0,,,2024-09-25 14:58:03.830,6257,0.0,false
246776,246776,ARDILLA NAV.DECOR 14X12X24CM 201-3400270,Ardilla Decorativa,Unid,Panamá,55092.0,,,2025-08-27 08:35:15.717,6255,0.0,false
250390,250390,MAGNOLIA 11P 20CM CREM 831-AMX006- 2513B,Flor Magnolia,Unid,China,7844.0,,,2025-09-24 11:01:35.537,7373,106.0,false
217329,217329,POINSETIA DECOR 140-5802736,POINSETIA DECOR,Unid,Panamá,15130.0,,,2024-08-27 10:19:54.783,7373,0.0,false
215211,215211,JG BOLAS 130-2502100,JG BOLAS 130-2502100,Unid,Panamá,103469.0,,,2024-07-22 15:22:09.500,6253,0.0,false
215031,215031,BOLA DECOR 130-0200071,BOLA 130-0200071,Unid,Panamá,38814.0,,,2024-07-19 09:15:03.223,6253,1.0,false
250367,250367,PONSETIA 32X30CM 11P BLA 831-AMX001- 25149B,Poinsettia Dorada,Unid,China,7067.0,,,2025-09-24 10:44:24.677,7373,3.0,false
247161,247161,FLOR DECOR 30X21X21CM 140-0300124,Flor Decorativa 30cm,Unid,Panamá,10323.0,,,2025-08-28 13:04:23.707,7373,7.0,false
247520,247520,ARBOL 60CM NB25190-91,ARBOL 60CM NB25190-9,Unid,Panamá,29028.0,,,2025-08-29 15:30:24.430,6258,0.0,false
186932,186932,PORTAPLATO 201-1200168,PORTAPLATO 201-12001,Unid,Panamá,10784.0,,,2023-08-07 11:19:37.897,6265,0.0,false
246512,246512,VASO DE VIDRIO DE 400 ML JSR-DEC-24-888,VASO DE VIDRIO DE 40,Unid,China,8627.0,,,2025-08-23 09:04:29.457,6267,0.0,false
219847,219847,1051270 BOLA TERCIOPELO SETX4,BOLA TERCIOPELO,Unid,Brasil,65145.0,,,2024-09-26 11:06:42.670,6253,0.0,false
164425,164425,CAJA CH 200-2100583,CAJA CH 200-2100583,Unid,Panamá,35826.0,,,2022-10-11 11:06:28.210,6258,0.0,false
215012,215012,ESTRELLA C/LUZ 120-2000240,ESTRELLA 120-2000240,Unid,Panamá,37644.0,,,2024-07-19 08:41:13.040,6257,0.0,false
248420,248420,SERVILLETEROS 4 SURT 5X5X6CM 201-850016,SERVILLETEROS 4 SURT,Unid,Panamá,51923.0,,,2025-09-11 15:27:38.863,6319,1.0,false
161342,161342,RAMA DECOR 140-5201118,RAMA DECOR 140-52011,Unid,Panamá,17156.0,,,2022-09-14 11:47:28.970,7370,1.0,false
253970,253970,BANDEJA 2NIV 27X27CM 180-3100144,BANDEJA 2NIV 27X27CM,Unid,Panamá,43769.0,,,2025-10-17 10:37:00.210,6262,8.0,false
247535,247535,CORONA 120 NB25190-676,CORONA 120 NB25190-6,Unid,Panamá,106996.0,,,2025-08-29 16:11:09.037,6257,0.0,false
186803,186803,LINTERNA C/LUZ 180-3300430,LINTERNA C/LUZ 180-3,Unid,Panamá,59106.0,,,2023-08-05 09:22:48.787,6257,0.0,false
186946,186946,CALENDARIO C/LED 201-2500274,CALENDARIO C/LED 201,Unid,Panamá,116022.0769,,,2023-08-07 11:42:59.960,6257,0.0,false
215877,215877,ARBOL DECOR 140-1500642,ARBOL DECOR 140-1500,Unid,Panamá,35302.0,,,2024-07-30 11:18:02.500,6257,0.0,false
247105,247105,CINTA 6.3CM x 9YDS 130-5400579,CINTA 6.3CM x 9YDS 1,Unid,Panamá,15526.0,,,2025-08-28 12:05:55.463,6278,0.0,false
186742,186742,PONSETIA 140-5802369,PONSETIA 140-5802369,Unid,Panamá,9279.0,,,2023-08-04 13:55:11.280,7373,1.0,false
248108,248108,BOLA DISCO 8CM JG 6 1075187,BOLA DISCO 8CM JG 6,Unid,Brasil,14081.0,,,2025-09-09 11:39:44.330,6253,84.0,false
218637,218637,831-196-2416 FALDA D-ARBOL,FALDA D-ARBOL,Unid,Panamá,27840.0,,,2024-09-13 14:38:51.817,6256,0.0,false
217429,217429,CALENDARIO DECO A BATERIA 201-2500375,CALENDARIO DECO A BA,Unid,Panamá,139857.0,,,2024-08-28 09:35:28.117,6257,0.0,false
191774,191774,FLOR NAVIDEÑA SZ2319-203,FLOR NAVIDEÑA SZ2319,Unid,Panamá,4928.0,,,2023-10-20 14:18:21.583,7373,0.0,false
163686,163686,MALLA PLASTICO P/ ENVOLTURA 10CM QD2157-874,MALLA PLASTICO P/ EN,Unid,Panamá,31043.0,,,2022-10-05 11:49:08.377,6278,5.0,false
247344,247344,ANILLO P/SERVILLETA 14CM 140-0300145,Servilletero Festivo,Unid,Panamá,5539.0,,,2025-08-28 14:33:29.070,6319,0.0,false
250564,250564,JGO4 CASCANUECES 13CM ROSA 831-D033-2521,Set Cascanueces Rosa,Unid,China,42322.0,,,2025-09-24 13:27:09.527,7340,0.0,false
162717,162717,ESFERA 412-363588,ESFERA 412-363588,Unid,Panamá,48816.0,,,2022-09-28 16:51:59.747,6253,0.0,false
215445,215445,COJIN 170-3000382,COJIN 170-3000382,Unid,Panamá,91897.0,,,2024-07-23 11:03:39.957,6257,0.0,false
248020,248020,COLGANTE MUÑECO 1075246.,COLGANTE MUÑECO 1075,Unid,Brasil,6992.0,,,2025-09-09 09:32:45.003,7333,0.0,false
217148,217148,831-MX2467-24121A RAMA 35CM ROJO/VERDE,RAMA 35CM ROJO/VERDE,Unid,Panamá,15601.0,,,2024-08-23 16:19:53.620,7370,2.0,false
191575,191575,BOLSA DE REGALO NB2319-2613,BOLSA DE REGALO NB23,Unid,Panamá,5101.0,,,2023-10-17 14:47:24.017,6270,0.0,false
217218,217218,831-XMSM224-2404 TREN CON LUZ-MUSICA,TREN CON LUZ-MUSICA,Unid,Panamá,209039.0,,,2024-08-26 10:16:56.547,6284,0.0,false
256006,256006,KIT SERENIDAD,KIT SERENIDADu,Unid,Paraguay,100000.0,,,2025-11-18 11:08:17.690,6298,0.0,false
192373,192373,ESFERA 831-XMTX349-459.,ESFERA 831-XMTX349-,Unid,Panamá,7759.0,,,2023-10-26 09:49:43.890,6253,2.0,false
222354,222354,BOLSA KRAFT NAVIDEÑA hohoho  89222,BOLSA KRAFT NAVIDEÑA,Unid,Paraguay,4727.2727,,,2024-11-05 16:04:52.147,6271,0.0,false
206357,206357,TAZA 500ML JSR- DEC-304,TAZA 500ML JSR- DEC-,Unid,China,18421.0,,,2024-04-11 17:24:21.320,6266,0.0,false
254808,254808,NACIMIENTO 11PCS XM1632-1,NACIMIENTO 11PCS XM1,Unid,Panamá,450235.0,,,2025-10-28 11:16:35.440,6288,0.0,false
187846,187846,201-9200108 ADORNO D/PARED,ADORNO D/PARED 201-9,Unid,Panamá,29001.0,,,2023-08-16 11:01:26.290,6257,0.0,false
215553,215553,PLACA D/PARED 200-3900088,PLACA 200-3900088,Unid,Panamá,15396.0,,,2024-07-23 14:25:11.990,6257,1.0,false
254750,254750,CAJA D/ REGALO GR 202-2500050,CAJA D/ REGALO CH 20,Unid,Panamá,45529.5,,,2025-10-27 15:22:30.260,6274,1.0,false
203500,203500,1230-111 BOWL DECORADO,1230-111 BOWL DECORA,Unid,Brasil,15168.2631,,,2024-02-21 10:22:31.603,6262,32.0,false
245947,245947,RAMA BEIGE DECOR 46CM 140-5702728,Rama Beige,Unid,Panamá,12908.0,,,2025-08-21 13:36:05.993,7370,0.0,false
160831,160831,RAMA DECOR 140-5101240,RAMA DECOR 140-51012,Unid,Panamá,12469.0,,,2022-09-02 12:04:37.030,7370,1.0,false
250488,250488,ORNAMENTO PLATEADO 12X15CM 831-XMTX215- 2570D,ORNAMENTO PLATEADO,Unid,China,3878.0,,,2025-09-24 11:48:47.910,6257,10.0,false
185643,185643,SAGRADA FAMILIA C/CASTILLO 100-4900094,SAGRADA FAMILIA C/CA,Unid,Panamá,160510.0,,,2023-07-14 15:23:05.600,6257,1.0,false
254674,254674,PAPEL DE REGALO DISEÑO NAVIDEÑO SURTIDO NB2525-10,PAPEL DE REGALO DISE,Unid,Panamá,40029.0,,,2025-10-24 14:13:18.713,6280,0.0,false
187753,187753,BOTA SANTA 150-8000457A,BOTA SANTA 150-80004,Unid,Panamá,42681.0,,,2023-08-14 10:55:47.180,6257,1.0,false
246784,246784,JG BALDE DECOR 3PZ 32.5X32.5X71.9CM 201-4600081,JG BALDE DECOR 3PZ 3,Unid,Panamá,331867.5,,,2025-08-27 08:49:25.333,6268,0.0,false
254740,254740,CANASTA NAVIDEÑA GR 831-XDA33-2501,CANASTA NAVIDEÑA GR,Unid,China,72103.0,,,2025-10-27 14:16:14.540,6277,1.0,false
186718,186718,POTE 140-1500619,POTE 140-1500619,Unid,Panamá,30765.0,,,2023-08-04 10:56:32.370,6268,0.0,false
187751,187751,COJIN 150-8000453A,COJIN 150-8000453A,Unid,Panamá,53203.0,,,2023-08-14 10:50:23.503,6257,0.0,false
215405,215405,JG SANTA C/TRINEO 160-4503408,SANTA 160-4503408,Unid,Panamá,232338.0,,,2024-07-23 10:40:38.383,6257,0.0,false
219809,219809,200-810021 ESTRELLA DECOR,ESTRELLA DECOR,Unid,Panamá,9564.0,,,2024-09-26 09:58:08.763,6257,5.0,false
215363,215363,BOLA 130-2502138,BOLA 130-2502138,Unid,Panamá,41607.0,,,2024-07-23 10:20:05.657,6253,0.0,false
254549,254549,CASCANUECES DE NAVIDAD NB2519-6961,CASCANUECES DE NAVID,Unid,Panamá,73963.0,,,2025-10-23 16:28:24.283,7340,0.0,false
247517,247517,ARBOL  240CM NB25190-15,ARBOL  240CM NB25190,Unid,Panamá,778844.0,,,2025-08-29 15:25:10.537,6260,1.0,false
162385,162385,FLOR DECOR 140-2500775,FLOR DECOR 140-25007,Unid,Panamá,9098.0,,,2022-09-26 09:41:17.550,7373,3.0,false
248498,248498,ROSA DECOR DETALLE DORADO 140-5802904,Rosa Decorativa,Unid,Panamá,14298.0,,,2025-09-12 10:23:19.137,7373,43.0,false
248004,248004,RAMAS VERDE/BLANCO 45CM 1091253,RAMAS VERDE/BLANCO 4,Unid,Brasil,7691.0,,,2025-09-09 09:23:27.620,7370,17.0,false
215887,215887,RAMA DECOR 140-2501184,RAMA DECOR 140-25011,Unid,Panamá,14769.0,,,2024-07-30 11:28:14.067,7370,2.0,false
248241,248241,FLOR DECOR NATURAL BEIGE 140-3000035,Flor Beige Natural,Unid,Panamá,7860.0,,,2025-09-09 16:14:27.433,7370,0.0,false
187720,187720,RAMA DECORATIVA 130-7000265,RAMA DECORATIVA 130-,Unid,Panamá,12474.0,,,2023-08-14 09:28:12.230,7370,0.0,false
162378,162378,FLOR DECOR  140-2500745,FLOR DECOR  140-2500,Unid,Panamá,7738.0,,,2022-09-26 09:23:06.273,7373,4.0,false
187841,187841,COLGADOR D/CORONA NAVIDEÑA 201-9200079,COLGADOR D/CORONA,Unid,Panamá,31650.0,,,2023-08-16 10:28:16.463,6257,1.0,false
161339,161339,PICK DECOR 140-5201111,PICK DECOR 140-52011,Unid,Panamá,7783.0,,,2022-09-14 11:41:52.037,7373,15.0,false
247333,247333,ESFERA DECOR 8X8X8CM 180-3300998,Esfera Decorativa,Unid,Panamá,10407.0,,,2025-08-28 14:22:55.483,6253,67.0,false
246502,246502,TAPÓN DE VINO 11 X 6 X 4 CM JSR-DEC-24-847,TAPÓN DE VINO 11 X 6,Unid,China,10980.0,,,2025-08-23 08:48:41.340,7337,0.0,false
254708,254708,PICK CORTO NAVIDEÑO QD2552-3225,PICK CORTO NAVIDEÑO,Unid,Panamá,7831.0,,,2025-10-24 16:26:45.227,7373,24.0,false
186617,186617,CINTA 130-3400425,CINTA 130-3400425,Unid,Panamá,11955.0,,,2023-08-03 15:16:18.103,6278,0.0,false
219844,219844,201-7500109 CASA C/LUZ A BATERIA,CASA C/LUZ A BATERIA,Unid,Panamá,33293.0,,,2024-09-26 11:05:10.543,6257,0.0,false
245914,245914,PINO D/NAVIDAD FRUTA ROJA 70X20X5CM 140-3400222,Pino Navidad Frutas,Unid,Panamá,18814.0,,,2025-08-21 09:46:46.077,7370,0.0,false
134265,134265,BOLA 130-2500409,Bola Deco,Unid,Panamá,7067.0,,,2021-08-21 10:38:16.163,6253,0.0,false
248073,248073,TOPIARIA VERDE/GRANATE 25CM 1003540,TOPIARIA VERDE/GRANA,Unid,Brasil,32361.0,,,2025-09-09 10:34:20.923,7371,1.0,false
160593,160593,RAMA 140-1500408,RAMA 140-1500408,Unid,Panamá,14394.0,,,2022-08-30 09:15:34.380,7370,3.0,false
245938,245938,RAMO POINSETTIA 30CM 140-3500046,Ramo Poinsettia 30cm,Unid,Panamá,7255.0,,,2025-08-21 11:12:23.307,7373,0.0,false
246832,246832,BASE D/ARBOL 70X50X25CM 201-8900571,Base Árbol Elegante,Unid,Panamá,41678.0,,,2025-08-27 09:22:58.800,6256,0.0,false
246285,246285,DECORACIÓN NAVIDEÑA 20 X23 JSR-DEC-24-485,DECORACIÓN NAVIDEÑA,Unid,China,11765.0,,,2025-08-22 21:40:27.467,6257,0.0,false
247173,247173,ESTRELLA DECOR 130-1400008,Estrella Decorativa,Unid,Panamá,19135.0,,,2025-08-28 13:13:48.313,6255,0.0,false
215489,215489,180-4700114 SETx4 INDIVIDUAL,SETx4 INDIVIDUAL,Unid,Panamá,11496.0,,,2024-07-23 11:33:46.310,6291,0.0,false
257045,257045,CASITA P/PESEBRE,CASITA P/PESEBRE,Unid,Paraguay,27272.725,,,2025-12-03 14:17:01.103,6288,0.0,false
248428,248428,PORTAVELA NAVIDEÑA 3 EN 1 140-4700595,PORTAVELA NAVIDEÑA 3,Unid,Panamá,128194.0,,,2025-09-11 16:10:04.613,7335,0.0,false
224345,224345,ESTRELLA NAV 20CM  DORADO KH020,ESTRELLA NAV 20CM,Unid,Paraguay,4545.4545,,,2024-12-06 10:02:14.507,6256,0.0,false
217221,217221,831-XMSM224-005 TREN NAVIDEÑO MUSICAL,TREN NAVIDEÑO MUSICA,Unid,Panamá,315090.0,,,2024-08-26 10:25:43.750,6284,4.0,false
187024,187024,ADORNO COLGANTE 201-3700072,ADORNO COLGANTE 201-,Unid,Panamá,19562.0,,,2023-08-07 15:50:30.880,6257,1.0,false
217345,217345,COJIN 170-2400026,COJIN 170-2400026,Unid,Panamá,67632.0,,,2024-08-27 10:56:47.927,6257,0.0,false
215547,215547,PLACA D/PARED 200-3900086,PLACA 200-3900086,Unid,Panamá,13695.0,,,2024-07-23 14:19:39.220,6257,0.0,false
142538,142538,CINTA YUTE 62F1-5X200CM,CINTA YUTE 62F1-5X20,Unid,Paraguay,5454.55,,,2021-12-09 14:10:48.870,6278,0.0,false
220926,220926,LATA NAVIDEÑA 05020,LATA NAVIDEÑA 05020,Unid,Paraguay,12272.727,,,2024-10-15 15:03:35.840,6257,0.0,false
192900,192900,INDIVIDUAL 831-XMFE-33016-22U,INDIVIDUAL 831-XMFE-,Unid,Panamá,15029.0,,,2023-10-31 13:32:36.370,6261,1.0,false
245945,245945,SOMBRERO RAYAS COLGANTE 16CM 140-3500067,Sombrero Rayas 16cm,Unid,Panamá,12486.0,,,2025-08-21 13:32:29.543,7333,0.0,false
251625,251625,VELA ARBOL NAVIDEÑO P 60GR,VELA ARBOL NAVIDEÑO,Unid,Paraguay,7240.0,,,2025-10-07 16:03:07.567,6298,0.0,false
219824,219824,201-2800829 SAGRADA FAMILIA A BATERIA,SAGRADA FAMILIA,Unid,Panamá,46721.0,,,2024-09-26 10:28:58.547,6288,0.0,false
248340,248340,PINO DECOR C/FRUTAS 27X12X6CM 140-3600018,Rama Decorativa,Unid,Panamá,7609.0,,,2025-09-10 16:24:28.900,7370,2.0,false
219894,219894,202-0100008 CASA C/LUZ A BATERIA,CASA C/LUZ A BAT,Unid,Panamá,48468.0,,,2024-09-26 14:37:21.640,6257,0.0,false
246416,246416,"63 MM, 50 YARDAS / ROLLO DE CINTA JSR-DEC-24-658.",Cinta Decorativa,Unid,China,40683.0,,,2025-08-23 00:47:56.663,6278,0.0,false
219614,219614,"6343,80 ESTRELLAS 5 PUNTAS ROJO 80CM",ESTRELLAS 5 PUNTAS,Unid,Brasil,509201.0,,,2024-09-24 14:41:39.407,6256,0.0,false
